ImageId,Label
7998,7
7999,6
8000,7
8001,1
8002,7
8003,1
8004,1
8005,1
8006,1
8007,1
8008,9
8009,5
8010,6
8011,1
8012,1
8013,6
8014,4
8015,1
8016,5
8017,1
8018,1
8019,1
8020,5
8021,1
8022,1
8023,5
8024,5
8025,3
8026,9
8027,8
8028,6
8029,6
8030,7
8031,7
8032,9
8033,8
8034,5
8035,7
8036,1
8037,7
8038,1
8039,1
8040,2
8041,3
8042,3
8043,1
8044,7
8045,9
8046,1
8047,2
8048,9
8049,1
8050,1
8051,6
8052,5
8053,7
8054,8
8055,5
8056,5
8057,5
8058,1
8059,9
8060,1
8061,1
8062,5
8063,3
8064,1
8065,1
8066,1
8067,1
8068,9
8069,1
8070,6
8071,8
8072,7
8073,3
8074,7
8075,4
8076,1
8077,5
8078,1
8079,7
8080,5
8081,1
8082,9
8083,7
8084,7
8085,9
8086,8
8087,6
8088,5
8089,1
8090,6
8091,1
8092,9
8093,1
8094,5
8095,5
8096,7
8097,6
8098,9
8099,6
8100,8
8101,6
8102,1
8103,7
8104,1
8105,9
8106,4
8107,2
8108,7
8109,3
8110,1
8111,7
8112,1
8113,5
8114,7
8115,5
8116,7
8117,5
8118,5
8119,5
8120,1
8121,3
8122,1
8123,6
8124,8
8125,5
8126,1
8127,5
8128,7
8129,5
8130,7
8131,5
8132,3
8133,5
8134,1
8135,6
8136,8
8137,7
8138,1
8139,9
8140,6
8141,2
8142,3
8143,1
8144,5
8145,1
8146,7
8147,7
8148,7
8149,4
8150,4
8151,1
8152,8
8153,2
8154,1
8155,1
8156,1
8157,5
8158,1
8159,1
8160,1
8161,5
8162,7
8163,6
8164,1
8165,5
8166,7
8167,1
8168,1
8169,9
8170,1
8171,7
8172,6
8173,7
8174,9
8175,6
8176,5
8177,6
8178,2
8179,1
8180,8
8181,1
8182,8
8183,5
8184,1
8185,3
8186,6
8187,5
8188,9
8189,7
8190,1
8191,7
8192,3
8193,8
8194,1
8195,3
8196,1
8197,6
8198,7
8199,7
8200,7
8201,1
8202,1
8203,1
8204,3
8205,8
8206,8
8207,5
8208,6
8209,7
8210,1
8211,1
8212,1
8213,6
8214,4
8215,1
8216,9
8217,5
8218,9
8219,7
8220,9
8221,3
8222,7
8223,7
8224,6
8225,9
8226,1
8227,7
8228,1
8229,7
8230,7
8231,9
8232,7
8233,5
8234,1
8235,1
8236,8
8237,1
8238,5
8239,6
8240,1
8241,1
8242,7
8243,7
8244,6
8245,5
8246,5
8247,5
8248,1
8249,4
8250,7
8251,8
8252,3
8253,6
8254,6
8255,5
8256,1
8257,1
8258,5
8259,7
8260,1
8261,7
8262,5
8263,1
8264,5
8265,7
8266,8
8267,5
8268,5
8269,9
8270,9
8271,9
8272,3
8273,5
8274,1
8275,7
8276,7
8277,3
8278,1
8279,5
8280,1
8281,5
8282,7
8283,6
8284,7
8285,7
8286,7
8287,8
8288,8
8289,7
8290,1
8291,9
8292,7
8293,5
8294,1
8295,1
8296,5
8297,5
8298,6
8299,1
8300,6
8301,5
8302,1
8303,7
8304,1
8305,4
8306,1
8307,9
8308,1
8309,1
8310,5
8311,1
8312,8
8313,5
8314,1
8315,7
8316,1
8317,1
8318,7
8319,6
8320,3
8321,7
8322,5
8323,5
8324,7
8325,2
8326,7
8327,2
8328,7
8329,5
8330,1
8331,8
8332,9
8333,1
8334,1
8335,1
8336,9
8337,6
8338,5
8339,1
8340,5
8341,9
8342,1
8343,1
8344,1
8345,5
8346,2
8347,5
8348,1
8349,1
8350,1
8351,8
8352,7
8353,7
8354,9
8355,1
8356,2
8357,7
8358,6
8359,9
8360,1
8361,8
8362,5
8363,5
8364,2
8365,1
8366,6
8367,1
8368,5
8369,3
8370,5
8371,2
8372,9
8373,7
8374,3
8375,6
8376,1
8377,7
8378,1
8379,1
8380,2
8381,9
8382,7
8383,1
8384,5
8385,7
8386,1
8387,5
8388,6
8389,9
8390,8
8391,5
8392,6
8393,5
8394,7
8395,5
8396,5
8397,6
8398,9
8399,6
8400,1
8401,1
8402,1
8403,5
8404,3
8405,3
8406,1
8407,6
8408,1
8409,5
8410,3
8411,3
8412,3
8413,5
8414,1
8415,6
8416,5
8417,4
8418,3
8419,5
8420,3
8421,1
8422,9
8423,5
8424,8
8425,1
8426,5
8427,1
8428,9
8429,6
8430,1
8431,7
8432,7
8433,5
8434,1
8435,5
8436,6
8437,3
8438,1
8439,5
8440,1
8441,5
8442,9
8443,5
8444,2
8445,7
8446,5
8447,9
8448,5
8449,4
8450,5
8451,7
8452,7
8453,5
8454,1
8455,6
8456,3
8457,7
8458,6
8459,3
8460,7
8461,8
8462,3
8463,9
8464,6
8465,7
8466,8
8467,1
8468,9
8469,6
8470,9
8471,2
8472,1
8473,7
8474,1
8475,1
8476,7
8477,9
8478,7
8479,7
8480,3
8481,1
8482,8
8483,6
8484,2
8485,6
8486,9
8487,9
8488,1
8489,3
8490,1
8491,3
8492,8
8493,1
8494,3
8495,6
8496,9
8497,8
8498,7
8499,7
8500,1
8501,1
8502,5
8503,7
8504,1
8505,5
8506,7
8507,2
8508,7
8509,2
8510,3
8511,1
8512,5
8513,6
8514,3
8515,8
8516,7
8517,1
8518,7
8519,1
8520,9
8521,9
8522,7
8523,1
8524,1
8525,9
8526,1
8527,1
8528,3
8529,1
8530,7
8531,1
8532,1
8533,7
8534,1
8535,1
8536,1
8537,1
8538,2
8539,8
8540,6
8541,1
8542,7
8543,7
8544,1
8545,6
8546,1
8547,1
8548,9
8549,3
8550,5
8551,1
8552,1
8553,1
8554,8
8555,6
8556,1
8557,1
8558,1
8559,9
8560,7
8561,9
8562,7
8563,7
8564,8
8565,9
8566,7
8567,3
8568,5
8569,5
8570,5
8571,6
8572,5
8573,7
8574,1
8575,8
8576,1
8577,1
8578,5
8579,1
8580,3
8581,5
8582,7
8583,1
8584,5
8585,5
8586,6
8587,3
8588,2
8589,2
8590,7
8591,6
8592,7
8593,6
8594,8
8595,1
8596,6
8597,7
8598,1
8599,2
8600,7
8601,9
8602,1
8603,7
8604,5
8605,1
8606,1
8607,7
8608,7
8609,1
8610,7
8611,6
8612,7
8613,3
8614,9
8615,8
8616,2
8617,9
8618,1
8619,5
8620,7
8621,1
8622,1
8623,3
8624,1
8625,9
8626,1
8627,5
8628,5
8629,5
8630,1
8631,1
8632,1
8633,1
8634,7
8635,5
8636,3
8637,7
8638,2
8639,9
8640,5
8641,5
8642,1
8643,5
8644,5
8645,4
8646,8
8647,7
8648,9
8649,1
8650,7
8651,5
8652,5
8653,6
8654,8
8655,7
8656,1
8657,5
8658,5
8659,9
8660,8
8661,7
8662,3
8663,1
8664,9
8665,1
8666,9
8667,7
8668,5
8669,1
8670,4
8671,5
8672,1
8673,1
8674,7
8675,8
8676,7
8677,5
8678,1
8679,7
8680,5
8681,5
8682,7
8683,1
8684,1
8685,7
8686,8
8687,1
8688,1
8689,7
8690,5
8691,7
8692,3
8693,1
8694,5
8695,8
8696,1
8697,1
8698,1
8699,5
8700,7
8701,2
8702,1
8703,5
8704,3
8705,1
8706,1
8707,7
8708,5
8709,5
8710,6
8711,6
8712,1
8713,1
8714,3
8715,2
8716,1
8717,5
8718,8
8719,7
8720,6
8721,1
8722,1
8723,1
8724,7
8725,5
8726,7
8727,5
8728,5
8729,6
8730,7
8731,7
8732,5
8733,7
8734,1
8735,1
8736,7
8737,7
8738,4
8739,2
8740,1
8741,4
8742,7
8743,7
8744,7
8745,7
8746,9
8747,7
8748,8
8749,5
8750,1
8751,1
8752,5
8753,7
8754,5
8755,7
8756,1
8757,1
8758,6
8759,5
8760,1
8761,1
8762,5
8763,5
8764,1
8765,4
8766,3
8767,1
8768,4
8769,1
8770,7
8771,1
8772,6
8773,7
8774,2
8775,9
8776,9
8777,7
8778,4
8779,7
8780,5
8781,1
8782,6
8783,9
8784,1
8785,7
8786,1
8787,1
8788,9
8789,3
8790,1
8791,1
8792,5
8793,9
8794,7
8795,6
8796,1
8797,5
8798,1
8799,7
8800,2
8801,7
8802,7
8803,8
8804,7
8805,5
8806,5
8807,5
8808,5
8809,1
8810,9
8811,9
8812,7
8813,7
8814,7
8815,7
8816,6
8817,8
8818,4
8819,7
8820,1
8821,1
8822,1
8823,1
8824,6
8825,7
8826,7
8827,1
8828,2
8829,8
8830,1
8831,8
8832,7
8833,1
8834,8
8835,4
8836,5
8837,1
8838,1
8839,5
8840,3
8841,5
8842,7
8843,5
8844,5
8845,7
8846,5
8847,7
8848,1
8849,3
8850,7
8851,7
8852,8
8853,8
8854,2
8855,5
8856,1
8857,7
8858,3
8859,7
8860,5
8861,1
8862,8
8863,1
8864,7
8865,1
8866,6
8867,1
8868,5
8869,1
8870,4
8871,8
8872,1
8873,1
8874,1
8875,4
8876,6
8877,1
8878,1
8879,8
8880,1
8881,9
8882,1
8883,1
8884,8
8885,7
8886,8
8887,7
8888,8
8889,3
8890,8
8891,6
8892,5
8893,1
8894,1
8895,3
8896,6
8897,5
8898,5
8899,6
8900,1
8901,7
8902,7
8903,1
8904,8
8905,9
8906,1
8907,1
8908,1
8909,7
8910,1
8911,1
8912,3
8913,5
8914,1
8915,1
8916,5
8917,3
8918,7
8919,3
8920,8
8921,3
8922,8
8923,4
8924,5
8925,7
8926,5
8927,7
8928,7
8929,8
8930,9
8931,1
8932,9
8933,5
8934,8
8935,7
8936,1
8937,1
8938,5
8939,7
8940,7
8941,3
8942,7
8943,7
8944,7
8945,5
8946,5
8947,5
8948,6
8949,7
8950,1
8951,5
8952,7
8953,8
8954,1
8955,2
8956,8
8957,1
8958,1
8959,2
8960,7
8961,3
8962,6
8963,6
8964,5
8965,6
8966,5
8967,9
8968,1
8969,5
8970,1
8971,1
8972,1
8973,1
8974,2
8975,1
8976,6
8977,9
8978,6
8979,2
8980,3
8981,5
8982,3
8983,8
8984,1
8985,5
8986,1
8987,1
8988,1
8989,1
8990,7
8991,1
8992,2
8993,9
8994,8
8995,5
8996,7
8997,5
8998,7
8999,5
9000,9
9001,7
9002,1
9003,7
9004,1
9005,3
9006,5
9007,8
9008,6
9009,8
9010,5
9011,5
9012,8
9013,9
9014,1
9015,5
9016,5
9017,1
9018,5
9019,1
9020,1
9021,7
9022,6
9023,1
9024,7
9025,7
9026,7
9027,7
9028,8
9029,1
9030,5
9031,5
9032,5
9033,5
9034,5
9035,5
9036,1
9037,5
9038,7
9039,6
9040,7
9041,6
9042,3
9043,7
9044,7
9045,5
9046,1
9047,5
9048,6
9049,5
9050,4
9051,1
9052,5
9053,1
9054,6
9055,9
9056,1
9057,1
9058,6
9059,3
9060,7
9061,5
9062,8
9063,6
9064,5
9065,6
9066,1
9067,6
9068,5
9069,2
9070,9
9071,1
9072,5
9073,1
9074,6
9075,1
9076,1
9077,2
9078,6
9079,7
9080,7
9081,9
9082,8
9083,5
9084,8
9085,1
9086,5
9087,7
9088,5
9089,7
9090,1
9091,1
9092,5
9093,6
9094,1
9095,7
9096,3
9097,7
9098,7
9099,9
9100,1
9101,1
9102,7
9103,3
9104,1
9105,9
9106,9
9107,1
9108,5
9109,9
9110,1
9111,9
9112,5
9113,1
9114,7
9115,1
9116,3
9117,9
9118,1
9119,5
9120,7
9121,6
9122,2
9123,2
9124,7
9125,5
9126,5
9127,1
9128,9
9129,9
9130,7
9131,7
9132,1
9133,5
9134,7
9135,5
9136,7
9137,9
9138,3
9139,3
9140,9
9141,6
9142,8
9143,7
9144,5
9145,9
9146,5
9147,1
9148,1
9149,7
9150,7
9151,1
9152,2
9153,5
9154,5
9155,7
9156,8
9157,5
9158,8
9159,5
9160,7
9161,6
9162,9
9163,9
9164,7
9165,7
9166,5
9167,7
9168,8
9169,1
9170,7
9171,3
9172,7
9173,9
9174,7
9175,1
9176,1
9177,5
9178,1
9179,4
9180,8
9181,1
9182,1
9183,7
9184,1
9185,9
9186,2
9187,9
9188,1
9189,5
9190,3
9191,5
9192,1
9193,5
9194,1
9195,1
9196,1
9197,9
9198,7
9199,8
9200,6
9201,1
9202,6
9203,4
9204,8
9205,5
9206,8
9207,1
9208,1
9209,5
9210,7
9211,1
9212,7
9213,9
9214,5
9215,7
9216,4
9217,5
9218,9
9219,6
9220,2
9221,7
9222,6
9223,1
9224,6
9225,1
9226,7
9227,5
9228,5
9229,7
9230,9
9231,1
9232,1
9233,8
9234,7
9235,3
9236,5
9237,1
9238,1
9239,7
9240,1
9241,4
9242,2
9243,6
9244,8
9245,1
9246,1
9247,6
9248,7
9249,7
9250,6
9251,1
9252,4
9253,1
9254,9
9255,1
9256,5
9257,3
9258,1
9259,7
9260,7
9261,1
9262,7
9263,9
9264,7
9265,4
9266,1
9267,1
9268,1
9269,1
9270,6
9271,7
9272,7
9273,7
9274,5
9275,8
9276,4
9277,1
9278,9
9279,3
9280,7
9281,6
9282,2
9283,3
9284,2
9285,1
9286,5
9287,5
9288,1
9289,2
9290,8
9291,3
9292,1
9293,5
9294,1
9295,6
9296,6
9297,1
9298,1
9299,6
9300,5
9301,1
9302,7
9303,5
9304,7
9305,1
9306,1
9307,7
9308,8
9309,1
9310,5
9311,4
9312,1
9313,7
9314,7
9315,1
9316,1
9317,1
9318,1
9319,1
9320,1
9321,1
9322,1
9323,5
9324,1
9325,1
9326,5
9327,9
9328,1
9329,5
9330,5
9331,6
9332,1
9333,9
9334,8
9335,1
9336,6
9337,1
9338,3
9339,5
9340,6
9341,1
9342,1
9343,7
9344,6
9345,4
9346,7
9347,5
9348,6
9349,2
9350,1
9351,7
9352,7
9353,3
9354,5
9355,7
9356,8
9357,5
9358,5
9359,7
9360,9
9361,3
9362,7
9363,9
9364,9
9365,3
9366,1
9367,7
9368,3
9369,6
9370,5
9371,2
9372,2
9373,7
9374,5
9375,5
9376,3
9377,1
9378,6
9379,1
9380,5
9381,7
9382,1
9383,5
9384,1
9385,5
9386,5
9387,3
9388,9
9389,7
9390,2
9391,9
9392,5
9393,7
9394,1
9395,1
9396,1
9397,2
9398,7
9399,6
9400,5
9401,7
9402,7
9403,1
9404,5
9405,7
9406,1
9407,3
9408,7
9409,1
9410,6
9411,6
9412,9
9413,1
9414,6
9415,1
9416,6
9417,1
9418,6
9419,9
9420,1
9421,1
9422,6
9423,7
9424,1
9425,5
9426,9
9427,5
9428,1
9429,3
9430,7
9431,5
9432,7
9433,6
9434,1
9435,7
9436,5
9437,1
9438,2
9439,7
9440,7
9441,9
9442,6
9443,5
9444,1
9445,7
9446,5
9447,5
9448,7
9449,7
9450,7
9451,1
9452,3
9453,5
9454,6
9455,1
9456,1
9457,7
9458,5
9459,7
9460,1
9461,1
9462,5
9463,1
9464,5
9465,2
9466,9
9467,9
9468,1
9469,7
9470,6
9471,5
9472,9
9473,8
9474,3
9475,1
9476,1
9477,9
9478,2
9479,1
9480,3
9481,8
9482,9
9483,1
9484,6
9485,7
9486,1
9487,8
9488,1
9489,1
9490,8
9491,1
9492,1
9493,9
9494,5
9495,7
9496,5
9497,3
9498,3
9499,7
9500,1
9501,3
9502,5
9503,8
9504,5
9505,9
9506,3
9507,8
9508,1
9509,1
9510,3
9511,1
9512,1
9513,9
9514,6
9515,7
9516,1
9517,5
9518,6
9519,7
9520,7
9521,1
9522,5
9523,3
9524,7
9525,5
9526,7
9527,9
9528,1
9529,5
9530,1
9531,8
9532,3
9533,7
9534,7
9535,7
9536,7
9537,1
9538,7
9539,1
9540,1
9541,1
9542,6
9543,5
9544,6
9545,6
9546,9
9547,5
9548,1
9549,3
9550,3
9551,7
9552,1
9553,1
9554,9
9555,7
9556,5
9557,2
9558,5
9559,7
9560,5
9561,1
9562,6
9563,1
9564,1
9565,2
9566,7
9567,1
9568,7
9569,7
9570,2
9571,7
9572,5
9573,6
9574,7
9575,6
9576,9
9577,1
9578,5
9579,9
9580,8
9581,5
9582,3
9583,5
9584,2
9585,9
9586,6
9587,3
9588,8
9589,1
9590,3
9591,7
9592,7
9593,9
9594,9
9595,5
9596,1
9597,2
9598,1
9599,7
9600,8
9601,9
9602,9
9603,1
9604,8
9605,1
9606,1
9607,9
9608,7
9609,7
9610,9
9611,7
9612,7
9613,1
9614,7
9615,1
9616,6
9617,2
9618,1
9619,1
9620,2
9621,3
9622,9
9623,5
9624,5
9625,7
9626,6
9627,5
9628,5
9629,9
9630,6
9631,1
9632,8
9633,1
9634,6
9635,3
9636,3
9637,6
9638,6
9639,7
9640,5
9641,7
9642,1
9643,7
9644,6
9645,5
9646,3
9647,1
9648,1
9649,9
9650,5
9651,6
9652,7
9653,7
9654,6
9655,9
9656,7
9657,1
9658,3
9659,1
9660,7
9661,5
9662,7
9663,7
9664,9
9665,7
9666,1
9667,1
9668,5
9669,7
9670,3
9671,6
9672,2
9673,1
9674,1
9675,1
9676,7
9677,1
9678,8
9679,7
9680,5
9681,7
9682,7
9683,7
9684,3
9685,2
9686,6
9687,7
9688,1
9689,5
9690,1
9691,1
9692,5
9693,1
9694,7
9695,1
9696,1
9697,1
9698,3
9699,2
9700,1
9701,3
9702,9
9703,5
9704,1
9705,7
9706,7
9707,9
9708,1
9709,3
9710,1
9711,1
9712,9
9713,6
9714,6
9715,1
9716,5
9717,8
9718,3
9719,7
9720,7
9721,6
9722,9
9723,7
9724,1
9725,7
9726,1
9727,1
9728,1
9729,2
9730,1
9731,2
9732,3
9733,1
9734,5
9735,9
9736,6
9737,2
9738,7
9739,7
9740,7
9741,9
9742,7
9743,1
9744,3
9745,6
9746,7
9747,7
9748,1
9749,1
9750,5
9751,5
9752,9
9753,1
9754,9
9755,9
9756,1
9757,1
9758,1
9759,5
9760,1
9761,7
9762,1
9763,1
9764,1
9765,9
9766,7
9767,7
9768,3
9769,8
9770,7
9771,5
9772,5
9773,7
9774,1
9775,6
9776,2
9777,1
9778,7
9779,3
9780,1
9781,7
9782,9
9783,5
9784,3
9785,5
9786,7
9787,1
9788,8
9789,6
9790,2
9791,1
9792,6
9793,1
9794,1
9795,3
9796,7
9797,1
9798,3
9799,6
9800,9
9801,8
9802,7
9803,6
9804,1
9805,7
9806,9
9807,1
9808,9
9809,5
9810,1
9811,7
9812,1
9813,7
9814,7
9815,3
9816,9
9817,1
9818,1
9819,7
9820,6
9821,9
9822,1
9823,6
9824,8
9825,1
9826,9
9827,1
9828,1
9829,9
9830,1
9831,5
9832,5
9833,5
9834,7
9835,3
9836,7
9837,1
9838,7
9839,3
9840,1
9841,5
9842,6
9843,1
9844,5
9845,9
9846,5
9847,7
9848,7
9849,5
9850,5
9851,9
9852,5
9853,1
9854,7
9855,1
9856,1
9857,1
9858,1
9859,1
9860,3
9861,1
9862,6
9863,7
9864,7
9865,7
9866,1
9867,1
9868,1
9869,2
9870,7
9871,7
9872,5
9873,9
9874,5
9875,1
9876,9
9877,7
9878,9
9879,3
9880,5
9881,4
9882,7
9883,8
9884,1
9885,8
9886,1
9887,8
9888,5
9889,1
9890,7
9891,3
9892,7
9893,7
9894,7
9895,6
9896,1
9897,7
9898,7
9899,5
9900,5
9901,7
9902,5
9903,9
9904,7
9905,5
9906,1
9907,5
9908,7
9909,3
9910,3
9911,3
9912,5
9913,5
9914,8
9915,8
9916,6
9917,1
9918,9
9919,7
9920,6
9921,1
9922,1
9923,7
9924,1
9925,4
9926,7
9927,7
9928,8
9929,1
9930,9
9931,8
9932,5
9933,8
9934,3
9935,9
9936,7
9937,8
9938,1
9939,5
9940,7
9941,6
9942,6
9943,7
9944,9
9945,1
9946,7
9947,2
9948,7
9949,5
9950,5
9951,7
9952,7
9953,6
9954,3
9955,5
9956,7
9957,7
9958,9
9959,6
9960,6
9961,1
9962,7
9963,7
9964,5
9965,7
9966,9
9967,7
9968,7
9969,9
9970,1
9971,5
9972,7
9973,5
9974,1
9975,1
9976,5
9977,6
9978,7
9979,7
9980,7
9981,8
9982,1
9983,1
9984,6
9985,9
9986,8
9987,3
9988,9
9989,8
9990,8
9991,5
9992,6
9993,1
9994,5
9995,1
9996,1
9997,7
9998,1
9999,7
10000,7
10001,7
10002,1
10003,9
10004,1
10005,6
10006,9
10007,7
10008,8
10009,9
10010,7
10011,8
10012,1
10013,8
10014,5
10015,4
10016,1
10017,5
10018,1
10019,7
10020,9
10021,5
10022,5
10023,5
10024,1
10025,1
10026,7
10027,1
10028,2
10029,1
10030,5
10031,1
10032,7
10033,7
10034,3
10035,7
10036,7
10037,1
10038,7
10039,1
10040,3
10041,1
10042,7
10043,1
10044,3
10045,2
10046,5
10047,5
10048,1
10049,6
10050,1
10051,1
10052,9
10053,7
10054,5
10055,5
10056,6
10057,1
10058,1
10059,5
10060,5
10061,3
10062,5
10063,3
10064,1
10065,5
10066,8
10067,1
10068,7
10069,6
10070,6
10071,1
10072,6
10073,3
10074,7
10075,1
10076,1
10077,1
10078,1
10079,3
10080,2
10081,5
10082,9
10083,5
10084,6
10085,6
10086,1
10087,6
10088,1
10089,5
10090,6
10091,8
10092,2
10093,1
10094,1
10095,1
10096,5
10097,5
10098,1
10099,7
10100,5
10101,8
10102,7
10103,1
10104,7
10105,7
10106,2
10107,7
10108,1
10109,8
10110,3
10111,5
10112,8
10113,9
10114,1
10115,5
10116,3
10117,1
10118,1
10119,5
10120,6
10121,3
10122,1
10123,7
10124,7
10125,7
10126,6
10127,5
10128,1
10129,7
10130,9
10131,1
10132,1
10133,5
10134,9
10135,6
10136,9
10137,5
10138,1
10139,1
10140,1
10141,6
10142,3
10143,5
10144,3
10145,8
10146,7
10147,7
10148,1
10149,5
10150,5
10151,5
10152,5
10153,5
10154,4
10155,7
10156,7
10157,1
10158,5
10159,9
10160,5
10161,1
10162,2
10163,3
10164,7
10165,8
10166,1
10167,5
10168,6
10169,5
10170,8
10171,1
10172,6
10173,1
10174,1
10175,8
10176,1
10177,3
10178,9
10179,5
10180,7
10181,5
10182,3
10183,3
10184,7
10185,7
10186,1
10187,5
10188,7
10189,3
10190,5
10191,1
10192,7
10193,9
10194,9
10195,3
10196,7
10197,5
10198,3
10199,5
10200,9
10201,1
10202,1
10203,5
10204,7
10205,1
10206,5
10207,5
10208,3
10209,2
10210,9
10211,6
10212,5
10213,6
10214,1
10215,3
10216,5
10217,3
10218,7
10219,5
10220,1
10221,1
10222,6
10223,5
10224,5
10225,1
10226,1
10227,5
10228,5
10229,3
10230,1
10231,6
10232,1
10233,7
10234,9
10235,5
10236,1
10237,1
10238,1
10239,7
10240,8
10241,5
10242,6
10243,9
10244,1
10245,1
10246,7
10247,7
10248,1
10249,7
10250,5
10251,2
10252,1
10253,1
10254,1
10255,1
10256,1
10257,1
10258,1
10259,1
10260,1
10261,1
10262,1
10263,1
10264,7
10265,5
10266,5
10267,7
10268,5
10269,5
10270,5
10271,3
10272,7
10273,1
10274,7
10275,7
10276,1
10277,5
10278,8
10279,7
10280,5
10281,1
10282,9
10283,1
10284,1
10285,1
10286,1
10287,3
10288,3
10289,1
10290,1
10291,3
10292,5
10293,5
10294,7
10295,7
10296,1
10297,9
10298,5
10299,6
10300,1
10301,7
10302,1
10303,1
10304,8
10305,8
10306,6
10307,1
10308,1
10309,9
10310,6
10311,5
10312,1
10313,7
10314,1
10315,5
10316,5
10317,5
10318,7
10319,7
10320,9
10321,3
10322,1
10323,5
10324,4
10325,3
10326,6
10327,1
10328,7
10329,1
10330,1
10331,5
10332,1
10333,7
10334,8
10335,8
10336,5
10337,1
10338,6
10339,9
10340,7
10341,4
10342,1
10343,1
10344,8
10345,1
10346,5
10347,1
10348,1
10349,7
10350,1
10351,7
10352,1
10353,8
10354,1
10355,6
10356,3
10357,1
10358,5
10359,1
10360,1
10361,7
10362,7
10363,1
10364,9
10365,5
10366,1
10367,7
10368,9
10369,1
10370,1
10371,4
10372,1
10373,9
10374,3
10375,1
10376,9
10377,5
10378,6
10379,1
10380,6
10381,4
10382,7
10383,6
10384,7
10385,7
10386,9
10387,7
10388,5
10389,1
10390,7
10391,5
10392,1
10393,6
10394,7
10395,6
10396,5
10397,5
10398,1
10399,7
10400,3
10401,3
10402,1
10403,5
10404,1
10405,1
10406,1
10407,5
10408,9
10409,1
10410,9
10411,7
10412,1
10413,6
10414,7
10415,1
10416,3
10417,5
10418,1
10419,1
10420,8
10421,7
10422,5
10423,5
10424,1
10425,1
10426,1
10427,7
10428,7
10429,1
10430,5
10431,1
10432,3
10433,8
10434,5
10435,9
10436,1
10437,1
10438,5
10439,5
10440,7
10441,6
10442,1
10443,3
10444,7
10445,2
10446,7
10447,7
10448,1
10449,5
10450,1
10451,1
10452,5
10453,3
10454,1
10455,8
10456,5
10457,9
10458,7
10459,9
10460,1
10461,9
10462,5
10463,3
10464,5
10465,5
10466,9
10467,6
10468,5
10469,2
10470,1
10471,3
10472,3
10473,7
10474,7
10475,8
10476,1
10477,7
10478,7
10479,8
10480,7
10481,7
10482,1
10483,5
10484,1
10485,7
10486,7
10487,7
10488,7
10489,2
10490,6
10491,1
10492,7
10493,1
10494,5
10495,5
10496,7
10497,7
10498,7
10499,8
10500,5
10501,7
10502,6
10503,5
10504,9
10505,1
10506,9
10507,7
10508,5
10509,6
10510,1
10511,2
10512,7
10513,7
10514,5
10515,9
10516,1
10517,1
10518,5
10519,9
10520,8
10521,9
10522,5
10523,2
10524,5
10525,7
10526,8
10527,6
10528,1
10529,6
10530,1
10531,5
10532,5
10533,3
10534,9
10535,1
10536,6
10537,9
10538,8
10539,5
10540,1
10541,5
10542,7
10543,1
10544,7
10545,7
10546,6
10547,5
10548,1
10549,1
10550,1
10551,5
10552,6
10553,3
10554,7
10555,5
10556,9
10557,6
10558,7
10559,8
10560,8
10561,7
10562,1
10563,5
10564,3
10565,1
10566,1
10567,7
10568,6
10569,1
10570,5
10571,8
10572,1
10573,8
10574,7
10575,1
10576,1
10577,9
10578,7
10579,7
10580,6
10581,9
10582,9
10583,1
10584,6
10585,1
10586,7
10587,4
10588,7
10589,1
10590,9
10591,3
10592,9
10593,1
10594,9
10595,5
10596,7
10597,1
10598,1
10599,9
10600,5
10601,1
10602,5
10603,7
10604,1
10605,5
10606,5
10607,7
10608,2
10609,9
10610,3
10611,7
10612,8
10613,7
10614,1
10615,1
10616,5
10617,1
10618,9
10619,6
10620,3
10621,8
10622,1
10623,6
10624,5
10625,1
10626,1
10627,4
10628,7
10629,8
10630,1
10631,5
10632,9
10633,5
10634,9
10635,7
10636,9
10637,5
10638,9
10639,1
10640,5
10641,1
10642,6
10643,7
10644,5
10645,5
10646,8
10647,2
10648,5
10649,2
10650,1
10651,7
10652,9
10653,9
10654,7
10655,6
10656,4
10657,7
10658,7
10659,1
10660,2
10661,1
10662,7
10663,6
10664,7
10665,4
10666,3
10667,6
10668,1
10669,1
10670,2
10671,1
10672,1
10673,6
10674,2
10675,5
10676,6
10677,3
10678,5
10679,1
10680,7
10681,9
10682,1
10683,9
10684,7
10685,7
10686,7
10687,3
10688,7
10689,6
10690,6
10691,6
10692,7
10693,8
10694,7
10695,6
10696,6
10697,1
10698,5
10699,9
10700,5
10701,7
10702,1
10703,9
10704,8
10705,1
10706,1
10707,1
10708,7
10709,5
10710,1
10711,8
10712,5
10713,5
10714,8
10715,3
10716,7
10717,1
10718,5
10719,8
10720,7
10721,1
10722,2
10723,1
10724,7
10725,3
10726,9
10727,7
10728,1
10729,3
10730,3
10731,5
10732,5
10733,1
10734,9
10735,1
10736,1
10737,5
10738,5
10739,8
10740,7
10741,1
10742,7
10743,7
10744,5
10745,5
10746,7
10747,7
10748,6
10749,2
10750,6
10751,1
10752,3
10753,1
10754,7
10755,1
10756,3
10757,3
10758,1
10759,5
10760,8
10761,3
10762,3
10763,1
10764,4
10765,5
10766,1
10767,7
10768,7
10769,5
10770,1
10771,5
10772,7
10773,8
10774,8
10775,5
10776,7
10777,1
10778,9
10779,6
10780,1
10781,8
10782,9
10783,7
10784,7
10785,5
10786,6
10787,9
10788,6
10789,9
10790,5
10791,5
10792,1
10793,9
10794,6
10795,1
